Name,Brand,Rating,BestSeller,AmazonChoice,Comments,Price,Stars
"OLAIKE Car Mount for Auto,Car Mount Bracket Holder - Bendable Base - Stick to Flat or Oblique Car face with 3M Tape - New Universal Dashboard Car Mount Fits for All Cars,Base",OLAIKE,1232.0,0,1,27.0,9.99,4.5
"Charger [UL Listed] Compatible for Amazon Kindle Fire HD 10 9th Generation 2021 Release, Fire HDX 6"" 7"" 8.9"" 9.7"", Fire 7 HD 8 10 Tablet and Phone with 5Ft Micro-USB & USB C 2 in 1 Cable",KABCON,825.0,0,0,31.0,12.99,4.4
"Car Headrest Mount Compatible with Nintendo Switch/ Swith OLED Model 2021, Adjustable Car Holder Compatible with Nintendo Switch/iPhone/iPad and Other Devices (4""-11"")-Black",FYOUNG,2252.0,0,0,38.0,13.99,4.6
"VODESON Key Finder, Wireless RF Item Locator,1 RF Transmitter and 4 Receivers Keychain Key RingsFinder, Included Mini Stickers(New Upgrade Generation,Long Lasting Batteries),Pet & Wallet Tracker",Vodeson,142.0,0,0,3.0,18.99,4.3
"nonda USB C to USB Adapter(2 Pack),USB-C to USB 3.0 Adapter,USB Type-C to USB,Thunderbolt 3 to USB Female Adapter OTG for MacBook Pro 2019,MacBook Air 2020,iPad Pro 2020 ,More Type-C Devices",nonda,45784.0,0,0,163.0,7.99,4.7
"2 Pack OTG Cable Replacement for Fire Stick 4K, Compatible Samsung Galaxy, Amazon Fire TV, Compatible with LG HTC Android Phone Tablet Micro USB Host with Micro USB Power",Accessonico,2111.0,0,1,29.0,5.97,4.4
"Dekodots Smart Speaker Table Stand (LLama) - Decorative Holder for Amazon Echo Dot or Google Home Mini - Portable Design, No Sound or Microphone Interference - Durable Poly-Resin",Dekodots,406.0,0,0,4.0,19.99,4.7
"CEREECOO Portable 3 in 1 Charging Station for Apple Product, Foldable Travel Charger Stand for iWatch 7/6/SE/5/4/3/2/1,for iPhone AirPods Pro/3/2/1 Charging Dock(with 12W Adapter and Cable)-Black",CEREECOO,4110.0,0,0,84.0,33.99,4.1
Ooma Telo Free Home Phone Service. Works with Amazon Echo and Smart Devices (Renewed),Amazon Renewed,1523.0,0,0,186.0,49.99,4.4
"Flippy Tablet Pillow Stand and iPad Holder for Lap, Desk and Bed, Multi-Angle with Storage, Compatible with Kindle, Fire, iPad Pro 12.9, 10.9, 10.2, Air and Mini, Samsung Galaxy, iPhone 13 pro, 12",Flippy,13943.0,0,0,187.0,33.96,4.7
"USB-C-Wall-Charger, Fast-Charger for iPhone-13, 12, KRX Upgraded Dual Ports Compact Fast Charger Adapter, Portable Travel Home USB Plug Cube with PD 20W and QC 3.0 for Android Phones, Tablet, Laptop",KRX,44.0,0,0,10.0,9.99,4.4
"QFUP USB Power Adapter for Fire TV Stick, Fire Stick TV Replacement Power Cord USB Power Cable Power Your Fire Stick Directly Form Your TV'S USB Port （Eliminates The AC Outlet and Power Cord）",QFUP,288.0,0,0,7.0,16.99,4.3
"Clever Anti-Lost Wallet with Alarm, Bluetooth, Position Record (via Phone GPS) Tracker Item Finder, Bifold Cowhide Leather Locator Intelligent Trackable Minimalist Purse (Black, Horizontal)",Smart LB,1785.0,0,0,39.0,43.99,3.8
"Fiber HDMI Cable 30ft 4K 60Hz, FURUI Fiber Optic HDMI 2.0b Cable HDR10, ARC, HDCP2.2, 3D, 18Gbps Subsampling 4:4:4/4:2:2/4:2:0 Slim and Flexible HDMI Fiber Optic Cable - 10M",FURUI,238.0,0,0,123.0,69.49,4.3
"KPTEC Ultimate Mini DP (Thunderbolt) to HDMI Adapter, Compact 1080p Mini Display (mDP) Converter for MacBook Air, MacBook Pro, iMac, iMac Mini, Surface Pro Series - White",KPTEC,537.0,0,0,23.0,6.99,4.6
"Car Headrest Mount Holder, FANGOR Tablet Holder for Kids in Back Seats, Anti-Slip Strap and Holding Net,Angle-Adjustable/ Fits All 7 Inch to 10.5 Inch Tablets",FANGOR,1866.0,0,1,28.0,16.99,4.5
"MAGIPEA Tablet Stand Holder, Mount Holder Clip with Grip Flexible Long Arm Gooseneck Compatible with ipad iPhone/Nintendo Switch/Samsung Galaxy Tabs/Amazon Kindle Fire HD - Black", MAGIPEA,10699.0,0,1,130.0,16.13,4.4
"Garmin 0101272300 Spine Mount Adapter w/Cara, Black, Small",Garmin,29.0,0,1,6.0,14.99,4.6
"Key Finder,VODESON Wireless Key Tracker,Item Tag Locator,Beeper Alarm Tracking Device,Easy to Use Suitable for The Elderly,Find Keys,Keychain,Wallet,TV Remote Control,Phone,Pet Cat -No APP Required",Vodeson,1211.0,0,0,24.0,15.99,4.5
"Charger Cord Replacement for Amazon Fire TV Stick, Fire Tablet, Compatible Smasung Android Phone Micro USB Charger Cable and AC/DC Home Wall Charger Power Adapter",Accessonico,1768.0,0,1,15.0,11.99,4.6
Delkin Devices 512GB Power CFexpress Type B Memory Card (DCFX1-512), Delkin,269.0,0,0,14.0,414.89,4.8
"Charging Station for Multiple Devices, 84W/12A 6 Ports USB-C Charging Station, 20W QC3.0 Quick Phone Charge Station with PD Charging Dock, Smartwatch Holder, for iOS/Android Phone, Tablets, iPhone Etc", LENUMB,573.0,0,0,146.0,39.09,4.4
"3 in 1 Charging Station for Apple Products, Removable Charging Stand for iPhone Series AirPods Pro/3/2/1, Charging Dock for Apple Watch SE/7/6/5/4/3/2/1(with 10W Adapter and Cable)(Black)",MOVAY,7305.0,0,0,91.0,34.99,4.2
Multi Charging Cable 3.5A 2Pack 6ft Minlu 4-in-1 Fast USB Charger Cord with 2 * IP/Type-C/Micro-USB Port Adapter for Phone 13 12 11 Xs Xr X 8 7 6 SE/Tablets/Samsung Galaxy/Pixel/HTC/LG/Huawei and More, Minlu,425.0,0,1,12.0,14.99,4.6
"Wireless Charger Stand, GEEKERA 3 in 1 Wireless Charging Station for Apple Products Charger Station for iWatch 7/6/SE/5/4/3/2, Airpods Pro/2, iPhone 13/13 Pro/12/12 Pro/11 Series/XS Max/XR/XS/X/8/Plus",GEEKERA,831.0,0,0,30.0,41.77,3.9
"Osecet iPhone Charger 1ft MFi Certified 5 Pack Right Angle Lightning Cable 1 Foot 90 Degree Nylon Braided iPhone Charging Cable for iPhone 13 12 11 Pro X XS XR 8 Plus 7 6 5(Black,1 Feet)",Osecet,778.0,0,1,13.0,11.99,4.5
Pocketalk Classic Language Translator Device - Portable Two-Way Voice Interpreter - 82 Language Smart Translations in Real Time (White_),POCKETALK,1149.0,0,0,200.0,129.0,4.1
"Fiber HDMI Cable 50ft 4K 60Hz, FURUI Fiber Optic HDMI Cable 2.0b HDR10, ARC, HDCP2.2, 3D, 18Gbps Subsampling 4:4:4/4:2:2/4:2:0 Slim and Flexible HDMI Fiber Optic Cable",FURUI,238.0,0,0,123.0,89.49,4.3
Garmin Backpack Tether Accessory for Garmin Devices,Garmin,2230.0,0,1,70.0,19.39,4.5
Made for Amazon SanDisk 16GB microSD Memory Card for Fire Tablets and Fire TV,SanDisk,3682.0,0,1,157.0,7.99,4.5
"ZFW 3 in 1 Charging Station for Apple Devices with 15w Adapter Compatible with iPhone13/12/11/X/8/7/6/5 Series, Apple Watch Series 7/SE/6/5/4/3/2/1, Airpods 1/2/3/Pro, Fast&Safe Charger Dock(Black)",ZFW,152.0,0,0,34.0,31.99,4.7
"Energizer Rechargeable AA and AAA Battery Charger with 4 Rechargeable AA Batteries, Recharge Value Battery Charger for Double A Batteries and Triple A Batteries",Energizer,35326.0,0,0,306.0,17.36,4.6
Creative Pebble 2.0 USB-Powered Desktop Speakers with Far-Field Drivers and Passive Radiators for PCs and Laptops (White),Creative,66111.0,0,1,550.0,19.99,4.6
"Uogic Stylus Pen for iPad, 2021 Model, Magnetic, Rechargeable, Palm Rejection, Compatible with Apple iPad Pro 11""/12.9"" 2018/2020/2021, iPad 6/7/8/9th Gen, iPad Mini 5/6th Gen, iPad Air 3rd/4th Gen",UOGIC,1499.0,0,0,62.0,21.98,4.3
"Samsung Galaxy SmartTag Bluetooth Tracker & Item Locator for Keys, Wallets, Luggage, Pets and More (1 Pack), Black (US Version)",SAMSUNG,3976.0,0,1,167.0,29.99,4.4
"USB Charger 60W 10-Ports USB Charging Station for Multiple Devices USB Wall Charger Power Hub Strip Amazon Smart Plug Charging Dock Block for Smart Phone iPhone Xs/XR,iPod,Galaxy S9/S8 and More", YCYD-LTC,625.0,0,1,14.0,16.99,4.6
"LuckyStar Universal TV Remote Control Compatible with Vizio Brand LED LCD Smart E Series TV Smart Internet Apps with Amazon, Netflix and M-GO Keys, if Applicable XRT112 XRT100 VR1 VR2 VR10 VR15", Lucky Star,37.0,0,0,5.0,12.99,4
"Rubbermaid Reveal Power Scrubber, Grout & Tile Bathroom Cleaner, Shower Cleaner, and Bathtub Cleaner, Multi-Purpose Scrub Brush",Rubbermaid,13171.0,0,0,118.0,19.99,4.5
"Terasako Magnetic Charging Cable 6-Pack [1ft/3ft/3ft/6ft/6ft/10ft], 3 in 1 Nylon Braided Magnetic Phone Charger, Compatible with Micro USB, Type C, iProduct and Most Devices",Terasako,2643.0,0,0,19.0,19.99,4
"USB Wall Charger, Fast Charger Adapter, Besgoods 18W 4-Pack QC Wall Charger Block Fast Charging 3.0 USB Plug Compatible Wireless Charger, Samsung Galaxy S9 S8/Note 8 9, iPhone, HTC - White",Besgoods,422.0,0,0,9.0,16.19,4.7
"Scosche MAGDMB MagicMount Magnetic Car Phone Holder Mount - 360 Degree Adjustable Head, Universal with All Devices - Dashboard Mount",Scosche,29998.0,0,0,464.0,12.99,4.5
"Car Headrest Mount Holder for Tablets, WONNIE Tablet Mount for Car Back Seat, Tablet Car Holder for Kids with Anti-Slip Strap & Silicone Holding Net/Fits All 7-10.5"" Tablets",WONNIE,1429.0,0,1,19.0,16.99,4.6
"USB Type c Cable, 5 Pack (6FT) QQLIKE Nylon Braided USB C Cable 3A Fast Charging Cord for Samsung Galaxy S9 S8 Note 9 Note 8 Galaxy Note 20 10 S21 S20 S10 Plus C Cord Type C Cable",QQLIKE,4771.0,0,1,45.0,12.99,4.7
"BULL Power Strip USB Charging Station,5ft Extension Cord with 3 AC Outlets and 3 USB Ports,Multiple Charger Station for Cell Phone,Computer,Cruise Ship, Travel,Office,Home,TUV Listed",BULL,229.0,0,0,15.0,17.98,4.6
"EATON CHSPT2ULTRA Ultimate Surge Protection 3rd Edition, 2.38"" Length, 5.25"" Width 7.5"" Height",Eaton,1833.0,0,0,247.0,149.95,4.8
"USB Extension Cable, Besgoods 2-Pack USB 2.0 6ft USB to USB Extension Cable Extender Cord - A Male to A Female USB Extension Cord with Gold-Plated Connector – Black",Besgoods,1143.0,0,0,15.0,7.99,4.7
"Amazon Fire HD 10 Wireless Keyboard,Universal Slim Portable Bluetooth Keyboard Compatible with Amazon Fire HD 10 Keyboard with Built in Rechargeable Battery,Black", EDIVIA,776.0,0,1,69.0,21.99,4.2
"Logitech M720 Triathlon Multi-Device Wireless Mouse, Bluetooth, USB Unifying Receiver, 1000 DPI, 8 Buttons, 2-Year Battery, Compatible with Laptop, PC, Mac, iPadOS - Black",Logitech,5416.0,0,1,113.0,39.4,4.7
"Charging Station for Multiple Devices 40W Upoy, Wall Charger Block 5 USB Ports(Shared 6A), USB Charging Hub Smart IC, Charger Tower with Type-C 3A for iPhone iPad Tablets Smartphones, Home Office Use",Upoy,3188.0,0,0,23.0,16.14,4.6
"Great Useful Stuff G.U.S. Multi-Device Charging Station Dock & Organizer - Multiple Finishes Available. for Laptops, Tablets, and Phones - Strong Build, Eco-Friendly Bamboo",Great Useful Stuff,1873.0,0,0,113.0,39.99,4.4
Sideclick Remotes SC2-FT16K Universal Remote Attachment for Amazon Fire TV Streaming Player, Sideclick,5408.0,0,0,356.0,24.99,4.3
"Hercules Tuff Charging Station for Multiple Devices, with 6 USB Fast Ports, Compatible with Cell Phones, Smart Phones, Tablets, and Other Electronics, Pink",Hercules Tuff,609.0,0,0,6.0,35.99,4.3
"Wireless Charger,ANYLINCON 3 in 1 Wireless Charger Station for Apple iPhone/iWatch/Airpods,iPhone 13,12,11 (Pro, Pro Max)/XS/XR/XS/X/8(Plus),iWatch 7/6/SE/5/4/3/2,AirPods 3/2/pro",ANYLINCON,461.0,0,0,48.0,29.99,4.3
"Kindle Fire Fast Charger [UL Listed] AC Adapter EWUONU Rapid Chargers with 6.6 Ft Micro-USB and Type-C 2 in 1 Cable for Amazon Kindle Fire HD, HDX 6"" 7"" 8.9"" 9.7"", Fire 7 8 10 Tablet and Phone (Black)",EWUONU,213.0,0,0,5.0,10.99,4.3
Custom Accessories 18003 12V Dual USB Under Dash Mount,Custom Accessories,761.0,0,1,37.0,15.5,4.6
Scout Alarm Video Doorbell - 1080p - Simple Setup - Standalone or Compatible Accessory Device for The Scout Security System,Scout Alarm,10.0,0,0,12.0,119.0,3.9
Meta Portal - Smart Video Calling for the Home with 10” Touch Screen Display - Black,Meta Portal,13514.0,0,1,878.0,55.9,4.6
Cable Guy - Darth Vader - Controller and Device Holder,Exquisite Gaming,1922.0,0,0,21.0,24.99,4.6
"Charger Block 6 in 1 Upoy, 40W USB C Charger 3A, Charging Hub with 5 USB Ports(Shared 6A) for Multiple Electronics, USB Charging Station Multiports, Universal Desktop Phone Charger Travel Ready, Black",Upoy,3188.0,0,0,23.0,16.14,4.6
visnfa Upgraded Bike Phone Mount Anti Shake and Stable 360° Rotation Adjustable Universal Bike Accessories/Bike Phone Holder for Any Smartphones GPS Other Devices Between 3.5 and 7.0 inches, visnfa,1515.0,0,1,43.0,16.95,4.5
"Nekmit Dual Port Ultra Thin Flat USB Wall Charger with Smart IC, White",Nekmit,11095.0,0,1,171.0,14.99,4.7
"Rightline Gear Range 2 Car Top Carrier, 15 cu ft, Weatherproof +, Attaches With or Without Roof Rack",Rightline Gear,344.0,0,0,42.0,80.23,0
"Luna Controller – The best wireless controller for Luna, Amazon’s new cloud gaming service", Amazon,6062.0,1,0,301.0,51.79,4.2
"Car Tablet Holder, Headrest Tablet Mount - AHK Headrest Stand Cradle Compatible with Devices Such as iPad Pro Air Mini, Galaxy Tabs, Other 4.7 -12.9"" Cell Phones and Tablets",AHK,3030.0,0,1,46.0,22.99,4.5
"Amazon Basics Multi-Angle Portable Stand for iPad Tablet, E-reader and Phone - Silver",Amazon Basics,23392.0,0,0,109.0,11.99,4.5
Proof Labs 3 Pairs for AirPods Pro Ear Hooks Covers [Added Storage Pouch] Accessories Compatible with Apple AirPods Pro (Jet Black), Proof Labs,1122.0,0,0,5.0,12.95,4.2
"Car Phone Holder, Staont Anti-Slip Silicone Dashboard Car Pad Compatible with iPhone, Samsung, Android Smart Phones, GPS, KGs3 and More", Staont,4378.0,0,1,39.0,11.99,4.3
"Tadalol Charging Station for Multiple Devices Apple, 3 in 1 Portable Charging Stand for iPhone AirPods iWatch with Magnetic Watch Charger Charging Dock Holder with 12W Adapter and Cable (Black)",Tadalol,557.0,0,0,30.0,31.99,4.5
65W 45W Charger for Dell Inspiron 15-3000 15-5000 15-7000 11-3000 13-5000 13-7000 17-5000 XPS 13 Series 5559 5558 5755 5758 AC Adapter Laptop Power Supply Cord 19.5V 3.34A 2.31A,MAGIPEA,2273.0,0,0,24.0,15.99,4.5
"3 in 1 Aluminum Charging Station for Apple Watch Charger Stand Dock for iWatch Series 4/3/2/1,iPad,AirPods and iPhone Xs/X Max/XR/X/8/8Plus/7/7 Plus /6S /6S Plus/",HoRiMe,24898.0,0,0,120.0,19.99,4.3
"Cell Phone Holder for Car, Car Cellphone Mount Clip, 360°Rotatable Phone Holder for Car Sun Visor, Universal for iPhone 13/12 Pro, Pro Max, XS, Samsung, More Devices, Car Accessories (Black)", Moioee,202.0,0,0,4.0,17.99,0
"iOttie Easy One Touch 5 Dashboard & Windshield Universal Car Mount Phone Holder Desk Stand for iPhone, Samsung, Moto, Huawei, Nokia, LG, Smartphones",iOttie,91497.0,1,0,1000.0,24.95,4.5
"ESTAVEL Wireless Charger, 4 in 1 Fast Wireless Charging Station 18W Charging Stand Compatible with Apple Watch AirPods 1/2/3/Pro iPhone 13 pro/13 Pro max/12/12 Pro/SE/11/11pro/X/XS/XR/Xs Max/8/8 Plus",ESTAVEL,2017.0,0,0,49.0,26.99,4.3
"OVISBAI 3 in 1 Android Wireless Charger for Samsung Devices, Wireless Charging Station for Samsung Galaxy S22/S22+/S22 Ultra/S21/S20/S10/Note20/Note10, Galaxy Watch 4/3,Galaxy Buds/Pro/+/Live Black",OVISBAI,211.0,0,0,19.0,39.99,4.2
"Granarbol Kids Stylus Pens for Touch Screens,Capacitive Stylus Kids Pens for iPad iPhone Tablets Samsung Galaxy All Universal Touch Screen Devices(4 Pack)", Granarbol,205.0,0,0,8.0,12.99,4.2
"Micro USB 3.0 Cable, CableCreation Short USB A to Micro B Cord 1ft USB 3.0 External Hard Drive Cable, Compatible for Samsung Galaxy S5, Note 3/N9000, Camera, Hard Drive and More",CableCreation,3518.0,0,1,28.0,6.99,4.7
"Energizer Rechargeable Battery Charger for C Cell, D Cell, AA, AAA, and 9V Rechargeable Batteries",Energizer,3499.0,0,0,165.0,43.99,4.4
"Tile Slim (2022) 1-Pack. Thin Bluetooth Tracker, Wallet Finder and Item Locator for Wallet, Luggage Tags and More; Up to 250 ft. Range. Water-Resistant. Phone Finder. iOS and Android Compatible.",Tile,5332.0,0,1,65.0,34.99,4.6
Amazon Basics Chest Mount Harness for GoPro with Amazon Basics Head Strap Camera Mount for GoPro,Amazon Basics,46.0,0,0,5.0,21.17,4.4
"Amazon Basics Mini HDMI Male to HDMI Female Converter Adapter Cable - 6-Inch, 2-Pack",Amazon Basics,2027.0,0,0,24.0,10.23,4.5
"iPhone Charger, [Apple MFi Certified] AEAOA 2Pack 6FT USB to Lightning Cable Power Fast Charging Data Sync Transfer Cord Compatible with iPhone 13 12 11 Pro Max XS XR X 8 7 Plus 6S SE iPad and More",AEAOA,6310.0,0,0,21.0,7.99,4.4
"Cable Raceway Kit, Stageek Cable Management System Kit Open Slot Wiring Raceway Duct with Cover, On-Wall Cable Concealer Cord Organizer to Hide Wires Cords for TVs, Computers - 9x15.4inch, Black",Stageek,5887.0,0,1,34.0,24.99,4.6
"Amazon Basics Adjustable Chest Mount Harness for GoPro Camera (Compatible with GoPro Hero Series), Black",Amazon Basics,3611.0,0,1,81.0,13.18,4.4
"ZaxSound SF666PRO Professional Cardioid Condenser Microphone and Tripod Stand for PC, Laptop, iPhone, iPad, Android Phones, Tablets, xBox and YouTube Recording 6"" Black", ZaxSound,1712.0,0,0,375.0,21.09,4
"Charging Station for Multiple Devices, 6 USB Fast Ports and 6 Mixed USB Cables Included, for iPhones, Airpods, Mini iPads, and Other Electronics, White",OTESS,2190.0,0,0,66.0,34.99,4.5
"Amazon Kindle Paperwhite Leather Case, Onyx Black - fits all Paperwhite generations prior to 2018 (Will not fit All-new Paperwhite 10th generation)", Amazon,172.0,0,0,23.0,39.99,4.4
"Power Strip Surge Protector with USB C - Extension Cord Flat Plug with 2 Widely AC Outlet and 3 USB, Small Desktop Charging Station with 5 ft Power Cord, Compact for Travel, Home and Office (490J)", One Beat,1507.0,0,1,23.0,12.74,4.7
Roku Streaming Stick 4K 2021 | Streaming Device 4K/HDR/Dolby Vision with Roku Voice Remote and TV Controls, Roku,21307.0,0,0,643.0,39.0,4.7
"USB C Fast Charger, Sacrack 90W 6 Port USB C Charging Station, Portable Fast USB C Wall Charger PD Adapter 3 USB C and 3 QC USB A for All iPad, iPhone 13 12 11 Max Mini, Pixel Samsung Galaxy", Sacrack,928.0,0,1,33.0,42.88,4.6
Kemimoto RZR XP 1000 Electric Device Tablet Holder GPS Mount Compatible with 2019-2021 Polaris RZR XP 1000 XP Turbo,kemimoto,33.0,0,0,10.0,75.88,4.7
"Native Union Belt Cable Universal - 6.5ft Ultra-Strong Reinforced [MFi Certified] Durable Charging Cable with 3-in-1 Adaptor for Lightning, USB-C and Micro-USB Devices (Rose)",Native Union,943.0,0,0,31.0,39.99,4.6
"BigPantha Upgraded Motorcycle Lock - A Grip/Throttle/Brake/Handlebar Lock to Secure a Bike, Scooter, Moped or ATV in Under 5 Seconds! (Black). Bonus - Custom Holster for Easy Storage & Carriage",BigPantha,304.0,0,0,32.0,37.55,4.4
"SAMSUNG EVO Select Micro SD-Memory-Card + Adapter, 128GB microSDXC 130MB/s Full HD & 4K UHD, UHS-I, U3, A2, V30, Expanded Storage for Android Smartphones, Tablets, Nintendo-Switch (MB-ME128KA/AM)",SAMSUNG,20513.0,0,1,214.0,16.49,4.7
"Outlet Wall Mount and 64GB USB Flash Drive for Blink Sync Module 2,Simple Mount Bracket Holder for All-New Blink Outdoor Blink Indoor Home Security Camera with Easy Mount Short Cable", HOLACA,573.0,0,0,5.0,15.99,4.6
"Mobile Tablet Stand for iPad, GPG2 Adjustable Non-Slip Base Foldable Tablet Holder for Desk Compatible with Apple iPad, Samsung Galaxy, and Amazon Kindle Fire Tablets",GPG2,162.0,0,0,3.0,14.79,4.4
"JoyGeek Wireless Charging Station, Wireless iPhone Charger, 3 in 1 Charging Station for Apple iPhone 13 Pro Max/13 Pro/13/12 Pro Max/12 Pro/12/11 Pro Max/11 Pro/11/SE/X/XR/XS/8, iWatch7/6/SE/3,AirPods",JoyGeek,5186.0,0,0,134.0,46.99,4.4
"ZUBARR Foldable Wireless Charger for Multiple Devices 3 in 1 Wireless Charging Station for iPhone13 12 11/Pro/Mini/XS/XR,Wireless Charging Stand for Apple Watch SE/7/6/5/4/3/2, AirPods Wireless/Pro",ZUBARR,2075.0,0,0,90.0,39.99,4.5
"Asedoce Charging Station for Apple, 3 in 1 Charger Station for iWatch 7/6/SE/5/4/3/2/1, Foldable Charging Stand for iPhone AirPods Pro/3/2/1 Charging Dock (with 12W Charger)，Black",Asedoce,551.0,0,0,32.0,31.99,4.3
